1	165.4207318	8.522719444
3	173.7946492	6.15535647
5	198.6017858	6.505936106
7	229.6684961	15.39130823
10	276.8599495	16.88197242
12	295.5421261	16.82369731
14	322.8086585	16.99747425
17	349.015351	23.30782583
19	365.8861159	22.59386129
21	394.2626896	25.09052946
24	401.8630799	25.8877254
26	415.0223807	30.66861213
28	439.2191079	30.36077503
32	459.8161016	35.40787899
35	430.2770056	36.96887353
39	395.6477539	47.25160214

