2.000000 0.061111 0.086958
3.000000 0.113207 0.038978
4.000000 0.169529 0.057229
5.000000 0.208681 0.027619
6.000000 0.264157 0.021165
7.000000 0.303068 0.018317
8.000000 0.333864 0.019387
9.000000 0.334476 0.020135
10.000000 0.341500 0.016777
11.000000 0.346951 0.020058
12.000000 0.359295 0.016570
13.000000 0.373944 0.015899
14.000000 0.398240 0.018318
15.000000 0.430466 0.031575
16.000000 0.442250 0.032386
17.000000 0.441197 0.023173
18.000000 0.419647 0.028798
19.000000 0.424714 0.032275
20.000000 0.417222 0.024453
21.000000 0.419153 0.024118
22.000000 0.425049 0.038139
23.000000 0.425770 0.034839
24.000000 0.418752 0.035946
25.000000 0.426188 0.041416
26.000000 0.420067 0.044764
27.000000 0.424564 0.046844
28.000000 0.429818 0.044231
29.000000 0.427432 0.052686
30.000000 0.431712 0.043324
31.000000 0.415663 0.050647
32.000000 0.406541 0.046335
33.000000 0.403397 0.058630
34.000000 0.421868 0.044807
35.000000 0.419140 0.038975
36.000000 0.421527 0.048122
37.000000 0.398610 0.039686
38.000000 0.399461 0.044110
39.000000 0.402861 0.044768
40.000000 0.407333 0.056438
41.000000 0.419933 0.066357
42.000000 0.407978 0.053098
43.000000 0.406587 0.046182
44.000000 0.382942 0.041941
45.000000 0.373451 0.034046
46.000000 0.366989 0.038053
47.000000 0.382565 0.035537
48.000000 0.367911 0.024150
49.000000 0.370212 0.027354
50.000000 0.357868 0.026402
51.000000 0.344366 0.036142
52.000000 0.351692 0.037643
53.000000 0.344098 0.042574
54.000000 0.338862 0.054285
55.000000 0.344362 0.054609
56.000000 0.337877 0.055289
57.000000 0.319865 0.047421
58.000000 0.324873 0.045447
59.000000 0.316139 0.044825
60.000000 0.314918 0.053731
61.000000 0.321378 0.057156
62.000000 0.315238 0.051996
63.000000 0.306560 0.055242
64.000000 0.304150 0.045272
65.000000 0.286767 0.037554
66.000000 0.285775 0.040585
67.000000 0.284874 0.037027
68.000000 0.271028 0.022124
69.000000 0.276459 0.024875
70.000000 0.271127 0.020441
71.000000 0.262851 0.029786
72.000000 0.267272 0.041566
73.000000 0.281448 0.029739
74.000000 0.281271 0.027239
75.000000 0.283258 0.030395
76.000000 0.278486 0.037866
77.000000 0.282011 0.048684
78.000000 0.276787 0.064230
79.000000 0.262648 0.053886
80.000000 0.265667 0.055271
81.000000 0.267095 0.049911
82.000000 0.247380 0.045051
83.000000 0.230713 0.052670
84.000000 0.220870 0.051062
85.000000 0.223930 0.051808
86.000000 0.229079 0.046820
87.000000 0.227548 0.046957
88.000000 0.234624 0.052984
89.000000 0.236949 0.043938
90.000000 0.220496 0.029778
91.000000 0.217077 0.034258
92.000000 0.224566 0.042004
93.000000 0.220904 0.037624
94.000000 0.226657 0.036880
95.000000 0.215970 0.031592
96.000000 0.211424 0.044930
97.000000 0.206939 0.035134
98.000000 0.204515 0.029503
99.000000 0.200362 0.040896
100.000000 0.205200 0.041564
101.000000 0.196366 0.033644
102.000000 0.192901 0.029930
103.000000 0.197671 0.035770
104.000000 0.196315 0.030553
105.000000 0.191035 0.028392
106.000000 0.186809 0.025014
107.000000 0.191239 0.037821
108.000000 0.194881 0.033147
109.000000 0.194238 0.028228
110.000000 0.186280 0.039615
111.000000 0.192258 0.044228
112.000000 0.186726 0.037089
113.000000 0.178057 0.035409
114.000000 0.172087 0.042909
115.000000 0.175560 0.048803
116.000000 0.168752 0.057803
117.000000 0.167624 0.048686
118.000000 0.156405 0.036923
119.000000 0.153939 0.033481
120.000000 0.154880 0.035276
121.000000 0.143014 0.033335
122.000000 0.138415 0.037353
123.000000 0.137053 0.035553
124.000000 0.142926 0.044863
125.000000 0.143539 0.049370
126.000000 0.143644 0.042789
127.000000 0.138224 0.035745
128.000000 0.145252 0.049363
129.000000 0.146388 0.054198
130.000000 0.149728 0.048240
131.000000 0.152936 0.045475
132.000000 0.163919 0.045833
133.000000 0.162738 0.044077
134.000000 0.158618 0.044852
135.000000 0.154841 0.048440
136.000000 0.165433 0.049882
137.000000 0.170272 0.049447
138.000000 0.165485 0.047742
139.000000 0.155668 0.044831
140.000000 0.151493 0.031255
141.000000 0.156661 0.046474
142.000000 0.150008 0.036017
143.000000 0.150006 0.030639
144.000000 0.150712 0.023947
145.000000 0.146959 0.018040
146.000000 0.133908 0.015140
147.000000 0.119466 0.018126
148.000000 0.111045 0.024784
149.000000 0.121488 0.023949
150.000000 0.133923 0.024040
151.000000 0.133538 0.025307
152.000000 0.131324 0.026016
153.000000 0.126537 0.031288
154.000000 0.111841 0.029281
155.000000 0.114886 0.027207
156.000000 0.119020 0.028607
157.000000 0.120583 0.017937
158.000000 0.121105 0.020895
159.000000 0.106578 0.020651
160.000000 0.093243 0.021689
161.000000 0.077501 0.022561
162.000000 0.075702 0.026801
163.000000 0.083779 0.038046
164.000000 0.087763 0.028539
165.000000 0.093511 0.022884
166.000000 0.087856 0.026777
167.000000 0.090046 0.018326
168.000000 0.089937 0.009448
169.000000 0.092292 0.013205
170.000000 0.087251 0.005867
171.000000 0.093085 0.017138
172.000000 0.089363 0.016145
173.000000 0.077728 0.024373
174.000000 0.083473 0.025407
175.000000 0.076891 0.015234
176.000000 0.085415 0.020384
177.000000 0.078157 0.031068
178.000000 0.074818 0.030389
179.000000 0.075051 0.038360
180.000000 0.087031 0.043199
181.000000 0.089837 0.055405
182.000000 0.092977 0.054072
183.000000 0.095810 0.052971
184.000000 0.102677 0.049163
185.000000 0.101430 0.044744
186.000000 0.096044 0.039635
187.000000 0.106043 0.038880
188.000000 0.104509 0.023910
189.000000 0.096185 0.014643
190.000000 0.086682 0.019251
191.000000 0.089823 0.024734
192.000000 0.087727 0.026216
193.000000 0.085295 0.035642
194.000000 0.066731 0.025900
195.000000 0.066950 0.030777
196.000000 0.068787 0.034959
197.000000 0.054170 0.030921
198.000000 0.055685 0.032056
199.000000 0.065359 0.036747
200.000000 0.071448 0.044467
201.000000 0.065311 0.048477
202.000000 0.061234 0.041098
203.000000 0.058320 0.039113
204.000000 0.062097 0.033293
205.000000 0.066089 0.022592
206.000000 0.065184 0.034277
207.000000 0.063325 0.031981
208.000000 0.061397 0.027221
209.000000 0.056860 0.025932
210.000000 0.056648 0.012038
211.000000 0.047467 0.017184
212.000000 0.051159 0.013418
213.000000 0.052831 0.021053
214.000000 0.054320 0.032959
215.000000 0.044646 0.032121
216.000000 0.040585 0.037634
217.000000 0.044287 0.042340
218.000000 0.041649 0.037805
219.000000 0.038412 0.034357
220.000000 0.034773 0.029863
221.000000 0.040962 0.031556
222.000000 0.037132 0.024611
223.000000 0.032593 0.020517
224.000000 0.026496 0.015526
225.000000 0.022591 0.018180
226.000000 0.019641 0.020347
227.000000 0.017349 0.020277
228.000000 0.020432 0.017153
229.000000 0.020690 0.016438
230.000000 0.013310 0.013658
231.000000 0.004504 0.010072
232.000000 0.004630 0.010352
233.000000 0.013889 0.031056
234.000000 0.015625 0.034939
235.000000 0.019217 0.033276
236.000000 0.019917 0.035359
237.000000 0.018559 0.031458
238.000000 0.017206 0.028382
239.000000 0.015255 0.024322
240.000000 0.016178 0.026423
241.000000 0.017094 0.028347
