1	158.7262256	7.604551762
3	167.2501727	7.032465601
5	173.3028205	8.994043544
7	186.8392485	9.838008303
10	187.3943163	12.84069164
12	185.5431219	11.28297749
14	198.7380674	13.86010231
17	207.0219701	19.27528952
19	213.8214078	18.45925044
21	219.176474	22.07104435
24	225.8084134	24.10597699
26	222.1820827	24.89480571
28	232.9200638	28.86139455
32	231.1186033	30.93486139
35	231.2433081	34.77435207
39	220.2798681	29.95081464

