1	153.9723995	16.3537791
3	162.6271624	15.06043893
5	191.859008	15.99851549
7	201.9104538	18.14224451
10	241.8515984	27.82709556
12	268.0735401	29.32292241
14	311.0120592	28.22578074
17	360.8152055	25.38988006
19	388.2253435	22.02348001
21	411.9182021	22.61151165
24	436.4359857	32.86254625
26	407.5056702	35.69849395
28	417.6289887	42.40519404
32	377.3396308	30.93695352
35	371.5002932	31.67677823
39	356.3988666	34.81165962

