1	174.3977889	7.863659343
3	168.7589544	10.09912949
5	188.4079128	9.476022556
7	197.2350784	11.2870782
10	215.6645169	8.87709632
12	236.3267133	10.86388216
14	258.6043594	13.0508386
17	273.6241696	17.20767872
19	268.1081643	15.81895801
21	281.8487907	24.27615448
24	282.7776006	29.59648117
26	293.5117408	25.35959215

