1.000000 0.000000 0.000000
2.000000 0.047619 0.116642
3.000000 0.069937 0.078331
4.000000 0.045483 0.054036
5.000000 0.027090 0.027324
6.000000 0.020256 0.019105
7.000000 0.019145 0.012571
8.000000 0.016242 0.010361
9.000000 0.014825 0.009288
10.000000 0.014423 0.007413
11.000000 0.014382 0.008618
12.000000 0.013774 0.006542
13.000000 0.008295 0.005168
14.000000 0.006399 0.004122
15.000000 0.006415 0.006156
16.000000 0.007405 0.006146
17.000000 0.008682 0.006207
18.000000 0.011724 0.010740
19.000000 0.012176 0.011559
20.000000 0.011214 0.011236
21.000000 0.012362 0.013205
22.000000 0.011929 0.016139
23.000000 0.012244 0.016393
24.000000 0.014168 0.015331
25.000000 0.014327 0.015834
26.000000 0.013808 0.015668
27.000000 0.013110 0.013534
28.000000 0.014594 0.013117
29.000000 0.016899 0.012675
30.000000 0.020696 0.011763
31.000000 0.019042 0.010739
32.000000 0.019342 0.010923
33.000000 0.020118 0.011230
34.000000 0.020612 0.012481
35.000000 0.019556 0.012554
36.000000 0.018250 0.011560
37.000000 0.015143 0.010400
38.000000 0.013868 0.010279
39.000000 0.011314 0.008822
40.000000 0.007630 0.005548
41.000000 0.009094 0.007057
42.000000 0.009110 0.007122
43.000000 0.009315 0.010389
44.000000 0.007955 0.010581
45.000000 0.008844 0.011649
46.000000 0.011650 0.014621
47.000000 0.012356 0.015808
48.000000 0.010744 0.012970
49.000000 0.014908 0.016158
50.000000 0.018383 0.018024
51.000000 0.024346 0.010886
52.000000 0.025393 0.010566
53.000000 0.027632 0.013169
54.000000 0.029361 0.015144
55.000000 0.038087 0.016520
56.000000 0.038833 0.019089
57.000000 0.042722 0.020804
58.000000 0.043326 0.020723
59.000000 0.041340 0.018808
60.000000 0.041139 0.019544
61.000000 0.039840 0.019795
62.000000 0.038555 0.020236
63.000000 0.037937 0.013134
64.000000 0.035915 0.014496
65.000000 0.032954 0.018619
66.000000 0.031696 0.015533
67.000000 0.028825 0.013242
68.000000 0.034366 0.020637
69.000000 0.035811 0.023808
70.000000 0.038055 0.024206
71.000000 0.034515 0.021255
72.000000 0.034404 0.019143
73.000000 0.035604 0.022207
74.000000 0.039620 0.025681
75.000000 0.038309 0.023101
76.000000 0.040913 0.019499
77.000000 0.048437 0.021632
78.000000 0.045308 0.018536
79.000000 0.047996 0.020141
80.000000 0.045208 0.016649
81.000000 0.045785 0.019936
82.000000 0.052268 0.025425
83.000000 0.048868 0.026289
84.000000 0.049455 0.025389
85.000000 0.048066 0.026705
86.000000 0.046291 0.024766
87.000000 0.045328 0.018505
88.000000 0.047443 0.022409
89.000000 0.049809 0.023631
90.000000 0.054090 0.028103
91.000000 0.058927 0.033605
92.000000 0.057622 0.025863
93.000000 0.069236 0.031660
94.000000 0.069750 0.035628
95.000000 0.074153 0.032993
96.000000 0.074326 0.034904
97.000000 0.071491 0.032943
98.000000 0.073009 0.028133
99.000000 0.071587 0.028533
100.000000 0.073833 0.028191
101.000000 0.076832 0.027328
102.000000 0.077161 0.029159
103.000000 0.070875 0.023238
104.000000 0.072849 0.013719
105.000000 0.070985 0.014530
106.000000 0.074241 0.019173
107.000000 0.074820 0.021779
108.000000 0.071157 0.018467
109.000000 0.075120 0.020364
110.000000 0.074507 0.024133
111.000000 0.073705 0.031300
112.000000 0.085566 0.039148
113.000000 0.087926 0.044880
114.000000 0.086644 0.046911
115.000000 0.080735 0.047839
116.000000 0.078793 0.041866
117.000000 0.087901 0.051655
118.000000 0.088534 0.052523
119.000000 0.087414 0.046156
120.000000 0.088401 0.048432
121.000000 0.085828 0.046107
122.000000 0.081134 0.042466
123.000000 0.082461 0.051874
124.000000 0.090717 0.043471
125.000000 0.104058 0.050360
126.000000 0.106978 0.056418
127.000000 0.101910 0.057182
128.000000 0.109131 0.055769
129.000000 0.107999 0.053465
130.000000 0.112781 0.058537
131.000000 0.112646 0.052145
132.000000 0.115126 0.051265
133.000000 0.118313 0.050227
134.000000 0.110953 0.064007
135.000000 0.110967 0.062460
136.000000 0.111468 0.059149
137.000000 0.125534 0.064162
138.000000 0.135431 0.064704
139.000000 0.138393 0.055347
140.000000 0.134387 0.054656
141.000000 0.132568 0.058040
142.000000 0.134676 0.051270
143.000000 0.130009 0.046257
144.000000 0.144643 0.055547
145.000000 0.150591 0.057068
146.000000 0.162547 0.062713
147.000000 0.154955 0.049369
148.000000 0.140938 0.039692
149.000000 0.139584 0.030627
150.000000 0.144892 0.027977
151.000000 0.156082 0.033595
152.000000 0.157021 0.037846
153.000000 0.164436 0.041966
154.000000 0.161069 0.021450
155.000000 0.158982 0.019687
156.000000 0.153839 0.031291
157.000000 0.147912 0.046188
158.000000 0.156321 0.054898
159.000000 0.159749 0.059085
160.000000 0.167187 0.072585
161.000000 0.167496 0.073366
162.000000 0.178614 0.074161
163.000000 0.174168 0.069745
164.000000 0.176962 0.078735
165.000000 0.187771 0.068967
166.000000 0.197008 0.076123
167.000000 0.213743 0.078928
168.000000 0.216145 0.070965
169.000000 0.223257 0.072543
170.000000 0.221890 0.077474
171.000000 0.221222 0.080910
172.000000 0.213952 0.078614
173.000000 0.221456 0.085614
174.000000 0.220301 0.079802
175.000000 0.223100 0.076434
176.000000 0.216183 0.083007
